,support,itemsets,length
825,0.009564801530368245,"frozenset({'uses', 'default', 'current', 'type'})",4
824,0.009564801530368245,"frozenset({'uses', 'default', 'current', 'torch'})",4
910,0.009564801530368245,"frozenset({'uses', 'default', 'type', 'tensor'})",4
911,0.009564801530368245,"frozenset({'uses', 'torch', 'default', 'type'})",4
811,0.009564801530368245,"frozenset({'set_default_tensor_type', 'see', 'current', 'default'})",4
822,0.009564801530368245,"frozenset({'uses', 'default', 'current', 'tensor'})",4
821,0.009564801530368245,"frozenset({'default', 'current', 'type', 'tensor'})",4
820,0.009564801530368245,"frozenset({'current', 'default', 'torch', 'tensor'})",4
952,0.009564801530368245,"frozenset({'none', 'torch', 'type', 'tensor'})",4
823,0.009564801530368245,"frozenset({'torch', 'default', 'current', 'type'})",4
819,0.009564801530368245,"frozenset({'uses', 'set_default_tensor_type', 'current', 'default'})",4
814,0.009564801530368245,"frozenset({'default', 'current', 'type', 'see'})",4
816,0.009564801530368245,"frozenset({'tensor', 'set_default_tensor_type', 'current', 'default'})",4
812,0.009564801530368245,"frozenset({'default', 'see', 'current', 'tensor'})",4
813,0.009564801530368245,"frozenset({'current', 'default', 'torch', 'see'})",4
817,0.009564801530368245,"frozenset({'torch', 'set_default_tensor_type', 'current', 'default'})",4
818,0.009564801530368245,"frozenset({'set_default_tensor_type', 'current', 'type', 'default'})",4
815,0.009564801530368245,"frozenset({'uses', 'default', 'current', 'see'})",4
375,0.009086561453849833,"frozenset({'return', 'whether'})",2
173,0.009086561453849833,"frozenset({'SOME_DTYPE', 'input'})",2
178,0.009086561453849833,"frozenset({'SOME_DTYPE', 'prune'})",2
172,0.009086561453849833,"frozenset({'SOME_DTYPE', 'given'})",2
163,0.009086561453849833,"frozenset({'SOME_DTYPE', 'containing'})",2
295,0.00860832137733142,"frozenset({'function', 'inputs'})",2
250,0.00860832137733142,"frozenset({'default', 'input'})",2
613,0.00860832137733142,"frozenset({'tensor', 'input', 'shape'})",3
402,0.00860832137733142,"frozenset({'value', 'tensor'})",2
470,0.00860832137733142,"frozenset({'SOME_STRUCTURE', 'output', 'tensor'})",3
605,0.008130081300813009,"frozenset({'process', 'group', 'work'})",3
174,0.008130081300813009,"frozenset({'SOME_DTYPE', 'name'})",2
367,0.008130081300813009,"frozenset({'process', 'work'})",2
363,0.008130081300813009,"frozenset({'output', 'whether'})",2
285,0.008130081300813009,"frozenset({'dtype', 'input'})",2
304,0.008130081300813009,"frozenset({'group', 'work'})",2
216,0.008130081300813009,"frozenset({'size', 'batch'})",2
283,0.008130081300813009,"frozenset({'dimensions', 'tensor'})",2
306,0.008130081300813009,"frozenset({'input', 'm'})",2
272,0.008130081300813009,"frozenset({'dim', 'tensor'})",2
397,0.008130081300813009,"frozenset({'strided', 'torch'})",2
317,0.008130081300813009,"frozenset({'true', 'input'})",2
265,0.008130081300813009,"frozenset({'deprecated', 'reduction'})",2
587,0.007651841224294596,"frozenset({'dim', 'whether', 'retained'})",3
916,0.007651841224294596,"frozenset({'tensor', 'dim', 'whether', 'retained'})",4
915,0.007651841224294596,"frozenset({'dim', 'output', 'whether', 'tensor'})",4
914,0.007651841224294596,"frozenset({'dim', 'output', 'whether', 'retained'})",4
957,0.007651841224294596,"frozenset({'tensor', 'output', 'whether', 'retained'})",4
404,0.007651841224294596,"frozenset({'whether', 'tensor'})",2
588,0.007651841224294596,"frozenset({'dim', 'whether', 'tensor'})",3
913,0.007651841224294596,"frozenset({'tensor', 'dim', 'output', 'retained'})",4
583,0.007651841224294596,"frozenset({'dim', 'output', 'retained'})",3
585,0.007651841224294596,"frozenset({'dim', 'output', 'whether'})",3
586,0.007651841224294596,"frozenset({'tensor', 'dim', 'retained'})",3
584,0.007651841224294596,"frozenset({'dim', 'output', 'tensor'})",3
652,0.007651841224294596,"frozenset({'tensor', 'output', 'retained'})",3
396,0.007651841224294596,"frozenset({'specified', 'tensor'})",2
271,0.007651841224294596,"frozenset({'dim', 'retained'})",2
273,0.007651841224294596,"frozenset({'dim', 'whether'})",2
275,0.007651841224294596,"frozenset({'reduce', 'dimension'})",2
1230,0.007651841224294596,"frozenset({'dim', 'tensor', 'whether', 'output', 'retained'})",5
284,0.007651841224294596,"frozenset({'zero', 'dimensions'})",2
219,0.007651841224294596,"frozenset({'containing', 'tensor'})",2
394,0.007651841224294596,"frozenset({'zero', 'size'})",2
212,0.007651841224294596,"frozenset({'input', 'batch'})",2
653,0.007651841224294596,"frozenset({'output', 'whether', 'retained'})",3
357,0.007651841224294596,"frozenset({'output', 'retained'})",2
203,0.007651841224294596,"frozenset({'along', 'dimension'})",2
202,0.007651841224294596,"frozenset({'_channels', 'tensor'})",2
197,0.007651841224294596,"frozenset({'groups', '_channels'})",2
365,0.007651841224294596,"frozenset({'parameters', 'prune'})",2
177,0.007651841224294596,"frozenset({'SOME_DTYPE', 'parameters'})",2
654,0.007651841224294596,"frozenset({'output', 'whether', 'tensor'})",3
656,0.007651841224294596,"frozenset({'tensor', 'whether', 'retained'})",3
373,0.007651841224294596,"frozenset({'tensor', 'retained'})",2
374,0.007651841224294596,"frozenset({'whether', 'retained'})",2
270,0.007651841224294596,"frozenset({'dim', 'output'})",2
866,0.007173601147776184,"frozenset({'none', 'defaults', 'default', 'input'})",4
282,0.007173601147776184,"frozenset({'dimensions', 'size'})",2
246,0.007173601147776184,"frozenset({'defaults', 'default'})",2
264,0.007173601147776184,"frozenset({'none', 'defaults'})",2
263,0.007173601147776184,"frozenset({'defaults', 'input'})",2
249,0.007173601147776184,"frozenset({'default', 'global'})",2
548,0.007173601147776184,"frozenset({'none', 'defaults', 'default'})",3
794,0.007173601147776184,"frozenset({'zero', 'dimensions', 'size', 'batch'})",4
217,0.007173601147776184,"frozenset({'zero', 'batch'})",2
210,0.007173601147776184,"frozenset({'dimensions', 'batch'})",2
488,0.007173601147776184,"frozenset({'dimensions', 'size', 'batch'})",3
494,0.007173601147776184,"frozenset({'zero', 'size', 'batch'})",3
547,0.007173601147776184,"frozenset({'defaults', 'default', 'input'})",3
489,0.007173601147776184,"frozenset({'zero', 'dimensions', 'batch'})",3
311,0.007173601147776184,"frozenset({'output', 'input'})",2
319,0.007173601147776184,"frozenset({'inputs', 'tensor'})",2
337,0.007173601147776184,"frozenset({'n', 'size'})",2
302,0.007173601147776184,"frozenset({'uses', 'global'})",2
358,0.007173601147776184,"frozenset({'output', 'shape'})",2
578,0.007173601147776184,"frozenset({'none', 'defaults', 'input'})",3
591,0.007173601147776184,"frozenset({'dimensions', 'tensor', 'input'})",3
593,0.007173601147776184,"frozenset({'zero', 'dimensions', 'size'})",3
326,0.007173601147776184,"frozenset({'size', 'm'})",2
340,0.007173601147776184,"frozenset({'none', 'output'})",2
554,0.007173601147776184,"frozenset({'uses', 'default', 'global'})",3
308,0.007173601147776184,"frozenset({'n', 'input'})",2
492,0.007173601147776184,"frozenset({'size', 'input', 'batch'})",3
555,0.007173601147776184,"frozenset({'none', 'default', 'input'})",3
1443,0.006695361071257772,"frozenset({'see', 'uses', 'set_default_tensor_type', 'default', 'none', 'global'})",6
344,0.006695361071257772,"frozenset({'none', 'sum'})",2
409,0.006695361071257772,"frozenset({'SOME_DTYPE', 'output', 'SOME_STRUCTURE'})",3
356,0.006695361071257772,"frozenset({'output', 'reduction'})",2
372,0.006695361071257772,"frozenset({'sum', 'reduction'})",2
487,0.006695361071257772,"frozenset({'dimensions', 'input', 'batch'})",3
935,0.006695361071257772,"frozenset({'none', 'sum', 'output', 'reduction'})",4
360,0.006695361071257772,"frozenset({'sum', 'output'})",2
1444,0.006695361071257772,"frozenset({'see', 'uses', 'torch', 'default', 'none', 'global'})",6
1442,0.006695361071257772,"frozenset({'see', 'set_default_tensor_type', 'torch', 'default', 'none', 'global'})",6
341,0.006695361071257772,"frozenset({'none', 'reduction'})",2
1446,0.006695361071257772,"frozenset({'see', 'uses', 'set_default_tensor_type', 'torch', 'default', 'global'})",6
1445,0.006695361071257772,"frozenset({'uses', 'set_default_tensor_type', 'torch', 'default', 'none', 'global'})",6
301,0.006695361071257772,"frozenset({'torch', 'global'})",2
248,0.006695361071257772,"frozenset({'default', 'given'})",2
218,0.006695361071257772,"frozenset({'compare', 'tensor'})",2
310,0.006695361071257772,"frozenset({'number', 'input'})",2
300,0.006695361071257772,"frozenset({'set_default_tensor_type', 'global'})",2
1468,0.006695361071257772,"frozenset({'see', 'uses', 'set_default_tensor_type', 'torch', 'none', 'global'})",6
299,0.006695361071257772,"frozenset({'global', 'see'})",2
288,0.006695361071257772,"frozenset({'inputs', 'false'})",2
278,0.006695361071257772,"frozenset({'tensor', 'dimensional'})",2
277,0.006695361071257772,"frozenset({'n', 'dimensional'})",2
1588,0.006695361071257772,"frozenset({'see', 'uses', 'set_default_tensor_type', 'torch', 'default', 'none', 'global'})",7
220,0.006695361071257772,"frozenset({'controls', 'whether'})",2
329,0.006695361071257772,"frozenset({'none', 'mean'})",2
330,0.006695361071257772,"frozenset({'output', 'mean'})",2
262,0.006695361071257772,"frozenset({'defaults', 'false'})",2
331,0.006695361071257772,"frozenset({'reduction', 'mean'})",2
448,0.006695361071257772,"frozenset({'SOME_DTYPE', 'output', 'tensor'})",3
332,0.006695361071257772,"frozenset({'sum', 'mean'})",2
298,0.006695361071257772,"frozenset({'none', 'global'})",2
624,0.006695361071257772,"frozenset({'sum', 'output', 'mean'})",3
604,0.006695361071257772,"frozenset({'uses', 'torch', 'global'})",3
793,0.006695361071257772,"frozenset({'zero', 'dimensions', 'input', 'batch'})",4
872,0.006695361071257772,"frozenset({'default', 'torch', 'global', 'see'})",4
871,0.006695361071257772,"frozenset({'set_default_tensor_type', 'default', 'global', 'see'})",4
870,0.006695361071257772,"frozenset({'none', 'uses', 'default', 'global'})",4
869,0.006695361071257772,"frozenset({'none', 'torch', 'default', 'global'})",4
603,0.006695361071257772,"frozenset({'uses', 'set_default_tensor_type', 'global'})",3
868,0.006695361071257772,"frozenset({'none', 'set_default_tensor_type', 'default', 'global'})",4
602,0.006695361071257772,"frozenset({'set_default_tensor_type', 'torch', 'global'})",3
601,0.006695361071257772,"frozenset({'uses', 'global', 'see'})",3
600,0.006695361071257772,"frozenset({'torch', 'global', 'see'})",3
599,0.006695361071257772,"frozenset({'set_default_tensor_type', 'global', 'see'})",3
598,0.006695361071257772,"frozenset({'none', 'uses', 'global'})",3
867,0.006695361071257772,"frozenset({'none', 'default', 'global', 'see'})",4
596,0.006695361071257772,"frozenset({'none', 'set_default_tensor_type', 'global'})",3
595,0.006695361071257772,"frozenset({'none', 'global', 'see'})",3
592,0.006695361071257772,"frozenset({'zero', 'dimensions', 'input'})",3
590,0.006695361071257772,"frozenset({'dimensions', 'size', 'input'})",3
1194,0.006695361071257772,"frozenset({'uses', 'set_default_tensor_type', 'torch', 'default', 'global'})",5
1193,0.006695361071257772,"frozenset({'see', 'uses', 'default', 'torch', 'global'})",5
553,0.006695361071257772,"frozenset({'torch', 'default', 'global'})",3
792,0.006695361071257772,"frozenset({'dimensions', 'size', 'input', 'batch'})",4
615,0.006695361071257772,"frozenset({'zero', 'size', 'input'})",3
551,0.006695361071257772,"frozenset({'default', 'global', 'see'})",3
795,0.006695361071257772,"frozenset({'zero', 'size', 'input', 'batch'})",4
874,0.006695361071257772,"frozenset({'torch', 'set_default_tensor_type', 'default', 'global'})",4
875,0.006695361071257772,"frozenset({'uses', 'set_default_tensor_type', 'default', 'global'})",4
876,0.006695361071257772,"frozenset({'uses', 'torch', 'default', 'global'})",4
1111,0.006695361071257772,"frozenset({'zero', 'size', 'batch', 'input', 'dimensions'})",5
630,0.006695361071257772,"frozenset({'none', 'sum', 'reduction'})",3
873,0.006695361071257772,"frozenset({'uses', 'default', 'global', 'see'})",4
629,0.006695361071257772,"frozenset({'none', 'sum', 'output'})",3
628,0.006695361071257772,"frozenset({'none', 'output', 'reduction'})",3
1236,0.006695361071257772,"frozenset({'reduction', 'sum', 'mean', 'none', 'output'})",5
1235,0.006695361071257772,"frozenset({'see', 'uses', 'set_default_tensor_type', 'torch', 'global'})",5
1234,0.006695361071257772,"frozenset({'uses', 'set_default_tensor_type', 'torch', 'none', 'global'})",5
1233,0.006695361071257772,"frozenset({'see', 'uses', 'torch', 'none', 'global'})",5
1232,0.006695361071257772,"frozenset({'see', 'uses', 'set_default_tensor_type', 'none', 'global'})",5
625,0.006695361071257772,"frozenset({'sum', 'reduction', 'mean'})",3
1231,0.006695361071257772,"frozenset({'see', 'set_default_tensor_type', 'torch', 'none', 'global'})",5
623,0.006695361071257772,"frozenset({'output', 'mean', 'reduction'})",3
622,0.006695361071257772,"frozenset({'none', 'sum', 'mean'})",3
621,0.006695361071257772,"frozenset({'none', 'reduction', 'mean'})",3
620,0.006695361071257772,"frozenset({'none', 'output', 'mean'})",3
552,0.006695361071257772,"frozenset({'set_default_tensor_type', 'default', 'global'})",3
597,0.006695361071257772,"frozenset({'none', 'torch', 'global'})",3
651,0.006695361071257772,"frozenset({'sum', 'output', 'reduction'})",3
1185,0.006695361071257772,"frozenset({'see', 'set_default_tensor_type', 'default', 'none', 'global'})",5
921,0.006695361071257772,"frozenset({'none', 'set_default_tensor_type', 'torch', 'global'})",4
922,0.006695361071257772,"frozenset({'none', 'uses', 'set_default_tensor_type', 'global'})",4
1187,0.006695361071257772,"frozenset({'see', 'uses', 'default', 'none', 'global'})",5
923,0.006695361071257772,"frozenset({'none', 'uses', 'torch', 'global'})",4
924,0.006695361071257772,"frozenset({'set_default_tensor_type', 'torch', 'global', 'see'})",4
1188,0.006695361071257772,"frozenset({'set_default_tensor_type', 'torch', 'default', 'none', 'global'})",5
925,0.006695361071257772,"frozenset({'uses', 'set_default_tensor_type', 'global', 'see'})",4
926,0.006695361071257772,"frozenset({'uses', 'torch', 'global', 'see'})",4
1189,0.006695361071257772,"frozenset({'uses', 'set_default_tensor_type', 'default', 'none', 'global'})",5
1190,0.006695361071257772,"frozenset({'uses', 'default', 'torch', 'none', 'global'})",5
932,0.006695361071257772,"frozenset({'none', 'sum', 'output', 'mean'})",4
931,0.006695361071257772,"frozenset({'none', 'output', 'mean', 'reduction'})",4
1192,0.006695361071257772,"frozenset({'see', 'uses', 'set_default_tensor_type', 'default', 'global'})",5
1191,0.006695361071257772,"frozenset({'see', 'set_default_tensor_type', 'default', 'torch', 'global'})",5
927,0.006695361071257772,"frozenset({'uses', 'set_default_tensor_type', 'torch', 'global'})",4
920,0.006695361071257772,"frozenset({'none', 'uses', 'global', 'see'})",4
1186,0.006695361071257772,"frozenset({'see', 'default', 'torch', 'none', 'global'})",5
919,0.006695361071257772,"frozenset({'none', 'torch', 'global', 'see'})",4
917,0.006695361071257772,"frozenset({'zero', 'dimensions', 'size', 'input'})",4
493,0.006695361071257772,"frozenset({'zero', 'input', 'batch'})",3
550,0.006695361071257772,"frozenset({'none', 'default', 'global'})",3
934,0.006695361071257772,"frozenset({'sum', 'output', 'mean', 'reduction'})",4
933,0.006695361071257772,"frozenset({'none', 'sum', 'reduction', 'mean'})",4
918,0.006695361071257772,"frozenset({'none', 'set_default_tensor_type', 'global', 'see'})",4
325,0.006217120994739359,"frozenset({'summed', 'losses'})",2
1038,0.006217120994739359,"frozenset({'current_device', 'SOME_DTYPE', 'default', 'given', 'none'})",5
479,0.006217120994739359,"frozenset({'_channels', 'tensor', 'shape'})",3
313,0.006217120994739359,"frozenset({'sides', 'input'})",2
241,0.006217120994739359,"frozenset({'none', 'current_device'})",2
803,0.006217120994739359,"frozenset({'none', 'current_device', 'current', 'given'})",4
804,0.006217120994739359,"frozenset({'none', 'default', 'current', 'given'})",4
687,0.006217120994739359,"frozenset({'current_device', 'SOME_DTYPE', 'current', 'default'})",4
698,0.006217120994739359,"frozenset({'none', 'SOME_DTYPE', 'current', 'given'})",4
239,0.006217120994739359,"frozenset({'current_device', 'default'})",2
723,0.006217120994739359,"frozenset({'current_device', 'none', 'SOME_DTYPE', 'given'})",4
190,0.006217120994739359,"frozenset({'function', 'SOME_STRUCTURE'})",2
251,0.006217120994739359,"frozenset({'losses', 'default'})",2
724,0.006217120994739359,"frozenset({'none', 'SOME_DTYPE', 'default', 'given'})",4
287,0.006217120994739359,"frozenset({'element', 'tensor'})",2
167,0.006217120994739359,"frozenset({'current_device', 'SOME_DTYPE'})",2
1259,0.006217120994739359,"frozenset({'current', 'current_device', 'SOME_DTYPE', 'default', 'given', 'none'})",6
721,0.006217120994739359,"frozenset({'current_device', 'SOME_DTYPE', 'default', 'given'})",4
722,0.006217120994739359,"frozenset({'current_device', 'none', 'SOME_DTYPE', 'default'})",4
240,0.006217120994739359,"frozenset({'current_device', 'given'})",2
430,0.006217120994739359,"frozenset({'current_device', 'none', 'SOME_DTYPE'})",3
802,0.006217120994739359,"frozenset({'none', 'current_device', 'current', 'default'})",4
539,0.006217120994739359,"frozenset({'none', 'current_device', 'default'})",3
688,0.006217120994739359,"frozenset({'current_device', 'SOME_DTYPE', 'current', 'given'})",4
1113,0.006217120994739359,"frozenset({'current', 'current_device', 'default', 'given', 'none'})",5
297,0.006217120994739359,"frozenset({'none', 'given'})",2
689,0.006217120994739359,"frozenset({'current_device', 'none', 'SOME_DTYPE', 'current'})",4
441,0.006217120994739359,"frozenset({'none', 'SOME_DTYPE', 'given'})",3
538,0.006217120994739359,"frozenset({'current_device', 'default', 'given'})",3
540,0.006217120994739359,"frozenset({'none', 'current_device', 'given'})",3
362,0.006217120994739359,"frozenset({'output', 'true'})",2
417,0.006217120994739359,"frozenset({'current_device', 'SOME_DTYPE', 'current'})",3
419,0.006217120994739359,"frozenset({'SOME_DTYPE', 'current', 'given'})",3
861,0.006217120994739359,"frozenset({'none', 'current_device', 'default', 'given'})",4
549,0.006217120994739359,"frozenset({'none', 'default', 'given'})",3
431,0.006217120994739359,"frozenset({'SOME_DTYPE', 'default', 'given'})",3
428,0.006217120994739359,"frozenset({'current_device', 'SOME_DTYPE', 'default'})",3
211,0.006217120994739359,"frozenset({'element', 'batch'})",2
515,0.006217120994739359,"frozenset({'none', 'current', 'given'})",3
289,0.006217120994739359,"frozenset({'instead', 'false'})",2
507,0.006217120994739359,"frozenset({'default', 'current', 'given'})",3
506,0.006217120994739359,"frozenset({'none', 'current_device', 'current'})",3
690,0.006217120994739359,"frozenset({'SOME_DTYPE', 'current', 'given', 'default'})",4
505,0.006217120994739359,"frozenset({'current_device', 'current', 'given'})",3
608,0.006217120994739359,"frozenset({'size', 'input', 'm'})",3
504,0.006217120994739359,"frozenset({'current_device', 'current', 'default'})",3
981,0.006217120994739359,"frozenset({'current', 'SOME_DTYPE', 'default', 'given', 'none'})",5
980,0.006217120994739359,"frozenset({'current', 'current_device', 'SOME_DTYPE', 'given', 'none'})",5
979,0.006217120994739359,"frozenset({'current', 'current_device', 'SOME_DTYPE', 'default', 'none'})",5
228,0.006217120994739359,"frozenset({'current_device', 'current'})",2
429,0.006217120994739359,"frozenset({'current_device', 'SOME_DTYPE', 'given'})",3
978,0.006217120994739359,"frozenset({'current', 'current_device', 'SOME_DTYPE', 'default', 'given'})",5
801,0.006217120994739359,"frozenset({'current_device', 'current', 'given', 'default'})",4
230,0.006217120994739359,"frozenset({'current', 'given'})",2
286,0.005738880918220947,"frozenset({'loss', 'element'})",2
327,0.005738880918220947,"frozenset({'tensor', 'm'})",2
276,0.005738880918220947,"frozenset({'tensor', 'dimension'})",2
274,0.005738880918220947,"frozenset({'dimensions', 'dimension'})",2
182,0.005738880918220947,"frozenset({'SOME_DTYPE', 'selected'})",2
193,0.005738880918220947,"frozenset({'SOME_STRUCTURE', 'padw'})",2
195,0.005738880918220947,"frozenset({'SOME_STRUCTURE', 'sw'})",2
199,0.005738880918220947,"frozenset({'_channels', 'iw'})",2
200,0.005738880918220947,"frozenset({'minibatch', '_channels'})",2
208,0.005738880918220947,"frozenset({'default', 'averaged'})",2
209,0.005738880918220947,"frozenset({'losses', 'averaged'})",2
782,0.005738880918220947,"frozenset({'single', 'number', 'padw', 'SOME_STRUCTURE'})",4
783,0.005738880918220947,"frozenset({'single', 'number', 'sw', 'SOME_STRUCTURE'})",4
213,0.005738880918220947,"frozenset({'loss', 'batch'})",2
784,0.005738880918220947,"frozenset({'minibatch', '_channels', 'input', 'iw'})",4
785,0.005738880918220947,"frozenset({'_channels', 'tensor', 'input', 'iw'})",4
786,0.005738880918220947,"frozenset({'minibatch', '_channels', 'tensor', 'input'})",4
787,0.005738880918220947,"frozenset({'minibatch', '_channels', 'tensor', 'iw'})",4
266,0.005738880918220947,"frozenset({'deprecated', 'see'})",2
1109,0.005738880918220947,"frozenset({'minibatch', '_channels', 'tensor', 'input', 'iw'})",5
928,0.005738880918220947,"frozenset({'minibatch', 'tensor', 'input', 'iw'})",4
290,0.005738880918220947,"frozenset({'reduce', 'false'})",2
349,0.005738880918220947,"frozenset({'number', 'padw'})",2
352,0.005738880918220947,"frozenset({'number', 'tensor'})",2
619,0.005738880918220947,"frozenset({'summed', 'losses', 'size_average'})",3
618,0.005738880918220947,"frozenset({'minibatch', 'summed', 'losses'})",3
617,0.005738880918220947,"frozenset({'minibatch', 'losses', 'size_average'})",3
616,0.005738880918220947,"frozenset({'minibatch', 'tensor', 'iw'})",3
364,0.005738880918220947,"frozenset({'single', 'padw'})",2
366,0.005738880918220947,"frozenset({'points', 'set'})",2
612,0.005738880918220947,"frozenset({'n', 'tensor', 'input'})",3
291,0.005738880918220947,"frozenset({'return', 'false'})",2
371,0.005738880918220947,"frozenset({'reduction', 'see'})",2
611,0.005738880918220947,"frozenset({'n', 'size', 'input'})",3
610,0.005738880918220947,"frozenset({'minibatch', 'tensor', 'input'})",3
378,0.005738880918220947,"frozenset({'second', 'tensor'})",2
607,0.005738880918220947,"frozenset({'tensor', 'input', 'iw'})",3
606,0.005738880918220947,"frozenset({'minibatch', 'input', 'iw'})",3
473,0.005738880918220947,"frozenset({'_channels', 'input', 'iw'})",3
472,0.005738880918220947,"frozenset({'single', 'sw', 'SOME_STRUCTURE'})",3
471,0.005738880918220947,"frozenset({'single', 'padw', 'SOME_STRUCTURE'})",3
930,0.005738880918220947,"frozenset({'minibatch', 'summed', 'losses', 'size_average'})",4
392,0.005738880918220947,"frozenset({'single', 'sw'})",2
395,0.005738880918220947,"frozenset({'summed', 'size_average'})",2
403,0.005738880918220947,"frozenset({'values', 'tensor'})",2
594,0.005738880918220947,"frozenset({'instead', 'false', 'size_average'})",3
469,0.005738880918220947,"frozenset({'SOME_STRUCTURE', 'number', 'sw'})",3
579,0.005738880918220947,"frozenset({'deprecated', 'see', 'reduction'})",3
449,0.005738880918220947,"frozenset({'SOME_DTYPE', 'parameters', 'prune'})",3
351,0.005738880918220947,"frozenset({'number', 'sw'})",2
474,0.005738880918220947,"frozenset({'minibatch', '_channels', 'input'})",3
322,0.005738880918220947,"frozenset({'tensor', 'iw'})",2
292,0.005738880918220947,"frozenset({'false', 'set'})",2
293,0.005738880918220947,"frozenset({'size_average', 'false'})",2
486,0.005738880918220947,"frozenset({'losses', 'default', 'averaged'})",3
296,0.005738880918220947,"frozenset({'function', 'returns'})",2
305,0.005738880918220947,"frozenset({'input', 'iw'})",2
307,0.005738880918220947,"frozenset({'minibatch', 'input'})",2
647,0.005738880918220947,"frozenset({'single', 'number', 'sw'})",3
646,0.005738880918220947,"frozenset({'single', 'number', 'padw'})",3
478,0.005738880918220947,"frozenset({'minibatch', '_channels', 'tensor'})",3
320,0.005738880918220947,"frozenset({'instead', 'size_average'})",2
336,0.005738880918220947,"frozenset({'tensor', 'must'})",2
321,0.005738880918220947,"frozenset({'minibatch', 'iw'})",2
467,0.005738880918220947,"frozenset({'SOME_STRUCTURE', 'number', 'padw'})",3
476,0.005738880918220947,"frozenset({'minibatch', '_channels', 'iw'})",3
324,0.005738880918220947,"frozenset({'losses', 'size_average'})",2
490,0.005738880918220947,"frozenset({'loss', 'element', 'batch'})",3
477,0.005738880918220947,"frozenset({'_channels', 'tensor', 'iw'})",3
627,0.005738880918220947,"frozenset({'n', 'size', 'tensor'})",3
335,0.005738880918220947,"frozenset({'minibatch', 'tensor'})",2
626,0.005738880918220947,"frozenset({'minibatch', 'summed', 'size_average'})",3
323,0.005738880918220947,"frozenset({'minibatch', 'losses'})",2
475,0.005738880918220947,"frozenset({'_channels', 'tensor', 'input'})",3
333,0.005738880918220947,"frozenset({'minibatch', 'size_average'})",2
334,0.005738880918220947,"frozenset({'minibatch', 'summed'})",2
180,0.0052606408417025345,"frozenset({'SOME_DTYPE', 'returns'})",2
929,0.0052606408417025345,"frozenset({'n', 'size', 'tensor', 'input'})",4
169,0.0052606408417025345,"frozenset({'SOME_DTYPE', 'defaults'})",2
184,0.0052606408417025345,"frozenset({'size', 'SOME_DTYPE'})",2
171,0.0052606408417025345,"frozenset({'function', 'SOME_DTYPE'})",2
370,0.0052606408417025345,"frozenset({'reduce', 'size_average'})",2
571,0.0052606408417025345,"frozenset({'strided', 'torch', 'default'})",3
589,0.0052606408417025345,"frozenset({'tensor', 'torch', 'dimensional'})",3
294,0.0052606408417025345,"frozenset({'floating', 'point'})",2
281,0.0052606408417025345,"frozenset({'dimensions', 'm'})",2
279,0.0052606408417025345,"frozenset({'torch', 'dimensional'})",2
315,0.0052606408417025345,"frozenset({'specified', 'input'})",2
328,0.0052606408417025345,"frozenset({'multiplied', 'matrix'})",2
256,0.0052606408417025345,"frozenset({'strided', 'default'})",2
253,0.0052606408417025345,"frozenset({'number', 'default'})",2
339,0.0052606408417025345,"frozenset({'parameter', 'name'})",2
609,0.0052606408417025345,"frozenset({'tensor', 'input', 'm'})",3
384,0.0052606408417025345,"frozenset({'tensor', 'set'})",2
385,0.0052606408417025345,"frozenset({'true', 'set'})",2
215,0.0052606408417025345,"frozenset({'n', 'batch'})",2
214,0.0052606408417025345,"frozenset({'matrices', 'batch'})",2
386,0.0052606408417025345,"frozenset({'value', 'set'})",2
405,0.0052606408417025345,"frozenset({'zero', 'tensor'})",2
491,0.0052606408417025345,"frozenset({'n', 'input', 'batch'})",3
