,idx,freq,sequence,sentence,api,len,cat,pat
233,3,163,"['output', 'tensor']",the output tensor.,torch.nn.functional.normalize.yaml,2,tensor_t,^the (first/second) input/output tensor
234,3,163,"['output', 'tensor']",the output tensor.,torch.diag.yaml,2,tensor_t,^the (first/second) input/output tensor
235,3,163,"['output', 'tensor']",the output tensor.,torch.mv.yaml,2,tensor_t,^the (first/second) input/output tensor
236,3,163,"['output', 'tensor']",the output tensor.,torch.addr.yaml,2,tensor_t,^the (first/second) input/output tensor
237,3,163,"['output', 'tensor']",the output tensor.,torch.sigmoid.yaml,2,tensor_t,^the (first/second) input/output tensor
238,3,163,"['output', 'tensor']",the output tensor.,torch.fmod.yaml,2,tensor_t,^the (first/second) input/output tensor
239,3,163,"['output', 'tensor']",the output tensor.,torch.pow2.yaml,2,tensor_t,^the (first/second) input/output tensor
232,3,163,"['output', 'tensor']",the output tensor that must be a BoolTensor,torch.le.yaml,2,bool+tensor,
243,3,163,"['output', 'tensor']",the output tensor.,torch.erfinv.yaml,2,tensor_t,^the (first/second) input/output tensor
240,3,163,"['output', 'tensor']",the size of `input` will determine size of the output tensor.,torch.empty_like.yaml,2,not useful,
244,3,163,"['output', 'tensor']",the output tensor.,torch.addbmm.yaml,2,tensor_t,^the (first/second) input/output tensor
246,3,163,"['output', 'tensor']",the output tensor.,torch.bitwise_and.yaml,2,tensor_t,^the (first/second) input/output tensor
241,3,163,"['output', 'tensor']",the output tensor that must be a BoolTensor,torch.gt.yaml,2,bool+tensor,
248,3,163,"['output', 'tensor']",the output tensor.,torch.reciprocal.yaml,2,tensor_t,^the (first/second) input/output tensor
2481,66,19,"['*', '*']","The dimensions of Q and R are (*, m, k) and (*, k, n) respectively, where k = min(m, n) if `some:` is `True` and k = m otherwise.",torch.qr.yaml,2,can't handle,
250,3,163,"['output', 'tensor']",the output tensor.,torch.cos.yaml,2,tensor_t,^the (first/second) input/output tensor
251,3,163,"['output', 'tensor']",the output tensor.,torch.masked_select.yaml,2,tensor_t,^the (first/second) input/output tensor
252,3,163,"['output', 'tensor']",whether the output tensor has `dim` retained or not.,torch.min2.yaml,2,dtype(bool),
249,3,163,"['output', 'tensor']",the size of `input` will determine size of the output tensor.,torch.zeros_like.yaml,2,not useful,
254,3,163,"['output', 'tensor']",the output tensor.,torch.angle.yaml,2,tensor_t,^the (first/second) input/output tensor
255,3,163,"['output', 'tensor']",the output tensor.,torch.erfc.yaml,2,tensor_t,^the (first/second) input/output tensor
256,3,163,"['output', 'tensor']",a sequence of integers defining the shape of the output tensor.,torch.rand.yaml,2,structure(sequence),
5401,390,5,"['true', 'otherwise']","`True` to compute both eigenvalues and eigenvectors; otherwise, only eigenvalues will be computed",torch.eig.yaml,2,not useful,
257,3,163,"['output', 'tensor']",the output tensor.,torch.rand.yaml,2,tensor_t,^the (first/second) input/output tensor
258,3,163,"['output', 'tensor']",the output tensor.,torch.round.yaml,2,tensor_t,^the (first/second) input/output tensor
259,3,163,"['output', 'tensor']",the output tensor.,torch.polygamma.yaml,2,tensor_t,^the (first/second) input/output tensor
260,3,163,"['output', 'tensor']",the output tensor.,torch.cross.yaml,2,tensor_t,^the (first/second) input/output tensor
261,3,163,"['output', 'tensor']",whether the output tensor has `dim` retained or not.,torch.argmin2.yaml,2,dtype(bool),
262,3,163,"['output', 'tensor']",the output tensor.,torch.acos.yaml,2,tensor_t,^the (first/second) input/output tensor
263,3,163,"['output', 'tensor']",the output tensor.,torch.eye.yaml,2,tensor_t,^the (first/second) input/output tensor
264,3,163,"['output', 'tensor']",the output tensor.,torch.addmm.yaml,2,tensor_t,^the (first/second) input/output tensor
266,3,163,"['output', 'tensor']",the output tensor.,torch.addcmul.yaml,2,tensor_t,^the (first/second) input/output tensor
267,3,163,"['output', 'tensor']",the output tensor.,torch.bitwise_not.yaml,2,tensor_t,^the (first/second) input/output tensor
268,3,163,"['output', 'tensor']",whether the output tensor has `dim` retained or not.,torch.var_mean2.yaml,2,dtype(bool),
265,3,163,"['output', 'tensor']",the size of `input` will determine size of the output tensor.,torch.randn_like.yaml,2,not useful,
269,3,163,"['output', 'tensor']",the output tensor.,torch.trunc.yaml,2,tensor_t,^the (first/second) input/output tensor
270,3,163,"['output', 'tensor']",the output tensor.,torch.conj.yaml,2,tensor_t,^the (first/second) input/output tensor
271,3,163,"['output', 'tensor']",the output tensor.,torch.mul.yaml,2,tensor_t,^the (first/second) input/output tensor
272,3,163,"['output', 'tensor']",the output tensor.,torch.remainder.yaml,2,tensor_t,^the (first/second) input/output tensor
273,3,163,"['output', 'tensor']",the output tensor for c,torch.cholesky_solve.yaml,2,tensor_t,^the (first/second) input/output tensor
274,3,163,"['output', 'tensor']",whether the output tensor has `dim` retained or not.,torch.median2.yaml,2,dtype(bool),
276,3,163,"['output', 'tensor']",the output tensor.,torch.histc.yaml,2,tensor_t,^the (first/second) input/output tensor
242,3,163,"['output', 'tensor']",the output tensor that must be a BoolTensor,torch.ne.yaml,2,bool+tensor,
278,3,163,"['output', 'tensor']",the output tensor.,torch.clamp.yaml,2,tensor_t,^the (first/second) input/output tensor
2657,76,16,"['*', 'm']","The dimensions of Q and R are (*, m, k) and (*, k, n) respectively, where k = min(m, n) if `some:` is `True` and k = m otherwise.",torch.qr.yaml,2,can't handle,
279,3,163,"['output', 'tensor']",the output tensor.,torch.eq.yaml,2,tensor_t,^the (first/second) input/output tensor
280,3,163,"['output', 'tensor']",the output tensor.,torch.logical_or.yaml,2,tensor_t,^the (first/second) input/output tensor
281,3,163,"['output', 'tensor']",the output tensor.,torch.normal.yaml,2,tensor_t,^the (first/second) input/output tensor
282,3,163,"['output', 'tensor']",the output tensor.,torch.inverse.yaml,2,tensor_t,^the (first/second) input/output tensor
283,3,163,"['output', 'tensor']",whether the output tensor has `dim` retained or not.,torch.logsumexp.yaml,2,dtype(bool),
284,3,163,"['output', 'tensor']",the output tensor.,torch.logsumexp.yaml,2,tensor_t,^the (first/second) input/output tensor
309,3,163,"['output', 'tensor']",the output tensor that must be a BoolTensor,torch.ge.yaml,2,bool+tensor,
286,3,163,"['output', 'tensor']",the output tensor.,torch.logical_and.yaml,2,tensor_t,^the (first/second) input/output tensor
287,3,163,"['output', 'tensor']",a sequence of integers defining the shape of the output tensor.,torch.ones.yaml,2,structure(sequence),
288,3,163,"['output', 'tensor']",the output tensor.,torch.ones.yaml,2,tensor_t,^the (first/second) input/output tensor
289,3,163,"['output', 'tensor']",the output tensor.,torch.randperm.yaml,2,tensor_t,^the (first/second) input/output tensor
290,3,163,"['output', 'tensor']",the output tensor.,torch.sin.yaml,2,tensor_t,^the (first/second) input/output tensor
291,3,163,"['output', 'tensor']",the output tensor.,torch.tan.yaml,2,tensor_t,^the (first/second) input/output tensor
292,3,163,"['output', 'tensor']",the output tensor.,torch.stack.yaml,2,tensor_t,^the (first/second) input/output tensor
293,3,163,"['output', 'tensor']",the output tensor.,torch.normal222.yaml,2,tensor_t,^the (first/second) input/output tensor
294,3,163,"['output', 'tensor']",a sequence of integers defining the shape of the output tensor.,torch.normal222.yaml,2,structure(sequence),
295,3,163,"['output', 'tensor']",whether the output tensor has `dim` retained or not.,torch.max2.yaml,2,dtype(bool),
297,3,163,"['output', 'tensor']",the output tensor.,torch.cumprod.yaml,2,tensor_t,^the (first/second) input/output tensor
298,3,163,"['output', 'tensor']",the output tensor.,torch.imag.yaml,2,tensor_t,^the (first/second) input/output tensor
299,3,163,"['output', 'tensor']",the output tensor.,torch.matmul.yaml,2,tensor_t,^the (first/second) input/output tensor
3186,112,13,"['*', 'n']","The dimensions of Q and R are (*, m, k) and (*, k, n) respectively, where k = min(m, n) if `some:` is `True` and k = m otherwise.",torch.qr.yaml,2,can't handle,
300,3,163,"['output', 'tensor']",the output tensor.,torch.atan.yaml,2,tensor_t,^the (first/second) input/output tensor
301,3,163,"['output', 'tensor']",the output tensor.,torch.cosh.yaml,2,tensor_t,^the (first/second) input/output tensor
302,3,163,"['output', 'tensor']",the output tensor.,torch.asin.yaml,2,tensor_t,^the (first/second) input/output tensor
303,3,163,"['output', 'tensor']",whether the output tensor has `dim` retained or not.,torch.argmax2.yaml,2,dtype(bool),
304,3,163,"['output', 'tensor']",the output tensor,torch.normal22.yaml,2,tensor_t,^the (first/second) input/output tensor
305,3,163,"['output', 'tensor']",the output tensor.,torch.square.yaml,2,tensor_t,^the (first/second) input/output tensor
306,3,163,"['output', 'tensor']",the output tensor.,torch.linspace.yaml,2,tensor_t,^the (first/second) input/output tensor
307,3,163,"['output', 'tensor']",the output tensor.,torch.bmm.yaml,2,tensor_t,^the (first/second) input/output tensor
308,3,163,"['output', 'tensor']",the output tensor.,torch.normal2.yaml,2,tensor_t,^the (first/second) input/output tensor
316,3,163,"['output', 'tensor']",the output tensor that must be a BoolTensor,torch.lt.yaml,2,bool+tensor,
310,3,163,"['output', 'tensor']",the output tensor.,torch.log2.yaml,2,tensor_t,^the (first/second) input/output tensor
311,3,163,"['output', 'tensor']",the output tensor.,torch.logical_xor.yaml,2,tensor_t,^the (first/second) input/output tensor
312,3,163,"['output', 'tensor']",the output tensor.,torch.floor.yaml,2,tensor_t,^the (first/second) input/output tensor
313,3,163,"['output', 'tensor']",the output tensor.,torch.addmv.yaml,2,tensor_t,^the (first/second) input/output tensor
314,3,163,"['output', 'tensor']",whether the output tensors have `dim` retained or not.,torch.norm.yaml,2,dtype(bool),
315,3,163,"['output', 'tensor']",the output tensor.,torch.norm.yaml,2,tensor_t,^the (first/second) input/output tensor
317,3,163,"['output', 'tensor']",the output tensor.,torch.index_select.yaml,2,tensor_t,^the (first/second) input/output tensor
318,3,163,"['output', 'tensor']",whether the output tensor has `dim` retained or not.,torch.kthvalue.yaml,2,dtype(bool),
320,3,163,"['output', 'tensor']",the output tensor.,torch.atan2.yaml,2,tensor_t,^the (first/second) input/output tensor
321,3,163,"['output', 'tensor']",whether the output tensor has `dim` retained or not.,torch.var2.yaml,2,dtype(bool),
322,3,163,"['output', 'tensor']",the output tensor.,torch.var2.yaml,2,tensor_t,^the (first/second) input/output tensor
323,3,163,"['output', 'tensor']",the output tensor.,torch.logical_not.yaml,2,tensor_t,^the (first/second) input/output tensor
324,3,163,"['output', 'tensor']",the output tensor.,torch.multinomial.yaml,2,tensor_t,^the (first/second) input/output tensor
325,3,163,"['output', 'tensor']",the output tensor for inv,torch.cholesky_inverse.yaml,2,tensor_t,^the (first/second) input/output tensor
326,3,163,"['output', 'tensor']",the output tensor.,torch.expm1.yaml,2,tensor_t,^the (first/second) input/output tensor
327,3,163,"['output', 'tensor']",whether the output tensor has `dim` retained or not.,torch.mode.yaml,2,dtype(bool),
329,3,163,"['output', 'tensor']",the output tensor.,torch.log.yaml,2,tensor_t,^the (first/second) input/output tensor
330,3,163,"['output', 'tensor']",the output tensor.,torch.abs.yaml,2,tensor_t,^the (first/second) input/output tensor
331,3,163,"['output', 'tensor']",the output tensor.,torch.tril.yaml,2,tensor_t,^the (first/second) input/output tensor
332,3,163,"['output', 'tensor']",the output tensor.,torch.logspace.yaml,2,tensor_t,^the (first/second) input/output tensor
333,3,163,"['output', 'tensor']",the output tensor.,torch.triu.yaml,2,tensor_t,^the (first/second) input/output tensor
3673,153,10,"['*', 'n', 'n']","The dimensions of Q and R are (*, m, k) and (*, k, n) respectively, where k = min(m, n) if `some:` is `True` and k = m otherwise.",torch.qr.yaml,3,can't handle,
334,3,163,"['output', 'tensor']","If set to `True`, the input and output tensors are aligned by the center points of their corner pixels, preserving the values at the corner pixels.",torch.nn.quantized.functional.interpolate.yaml,2,dtype(bool),
335,3,163,"['output', 'tensor']","If set to `False`, the input and output tensors are aligned by the corner points of their corner pixels, and the interpolation uses edge value padding for out-of-boundary values, making this operation independent of input size when `scale_factor` is kept the same.",torch.nn.quantized.functional.interpolate.yaml,2,dtype(bool),
336,3,163,"['output', 'tensor']",the output tensor.,torch.log10.yaml,2,tensor_t,^the (first/second) input/output tensor
337,3,163,"['output', 'tensor']",the output tensor.,torch.bitwise_or.yaml,2,tensor_t,^the (first/second) input/output tensor
338,3,163,"['output', 'tensor']",whether the output tensor has `dim` retained or not.,torch.std_mean2.yaml,2,dtype(bool),
339,3,163,"['output', 'tensor']",the output tensor.,torch.sqrt.yaml,2,tensor_t,^the (first/second) input/output tensor
340,3,163,"['output', 'tensor']",the output tensor.,torch.lgamma.yaml,2,tensor_t,^the (first/second) input/output tensor
341,3,163,"['output', 'tensor']",the output tensor.,torch.sign.yaml,2,tensor_t,^the (first/second) input/output tensor
342,3,163,"['output', 'tensor']",the output tensor.,torch.cat.yaml,2,tensor_t,^the (first/second) input/output tensor
345,3,163,"['output', 'tensor']",the output tensor.,torch.squeeze.yaml,2,tensor_t,^the (first/second) input/output tensor
346,3,163,"['output', 'tensor']",the output tensor.,torch.cumsum.yaml,2,tensor_t,^the (first/second) input/output tensor
348,3,163,"['output', 'tensor']",a sequence of integers defining the shape of the output tensor.,torch.zeros.yaml,2,structure(sequence),
349,3,163,"['output', 'tensor']",the output tensor.,torch.zeros.yaml,2,tensor_t,^the (first/second) input/output tensor
350,3,163,"['output', 'tensor']",the output tensor.,torch.tanh.yaml,2,tensor_t,^the (first/second) input/output tensor
3338,124,12,"['SOME_VALUE', 'SOME_VALUE']","a {3, 4, 5}-dimensional torch.Tensor",torch.nn.init.dirac_.yaml,2,not general,
352,3,163,"['output', 'tensor']",a sequence of integers defining the shape of the output tensor.,,2,structure(sequence),
353,3,163,"['output', 'tensor']",the output tensor.,torch.randn.yaml,2,tensor_t,^the (first/second) input/output tensor
355,3,163,"['output', 'tensor']","If set to `True`, the input and output tensors are aligned by the center points of their corner pixels, preserving the values at the corner pixels.",torch.nn.functional.interpolate.yaml,2,dtype(bool),
3851,171,9,"['SOME_VALUE', 'SOME_VALUE', 'SOME_VALUE']","a {3, 4, 5}-dimensional torch.Tensor",torch.nn.init.dirac_.yaml,3,not general,
