,freq,sequence,len
2075,5,"['specifying', 'stride', 'value', '!', 'incompatible', 'specifying', 'dilation_rate', 'value', '!']",9
2076,5,"['specifies', 'dimension', 'input']",3
2077,5,"['specifies', 'output']",2
2078,5,"['specifies', 'default']",2
2079,5,"['specifies', 'SOME_DTYPE']",2
2080,5,"['specifies', 'response']",2
2081,5,"['argument', 'returns', 'tensor']",3
2082,5,"['size', 'output', 'tensor']",3
2083,5,"['time', 'dimension']",2
2084,5,"['seed', 'random', 'generator']",3
2085,5,"['note', 'considered']",2
2086,5,"['mapping', 'SOME_DTYPE', 'tensor']",3
2087,5,"['mapping', 'SOME_DTYPE', 'SOME_DTYPE']",3
2088,5,"['ops', 'function']",2
2089,5,"['axis', 'SOME_DTYPE', 'tensor']",3
2090,5,"['axis', 'SOME_DTYPE', 'axis']",3
2091,5,"['axis', 'tensor', 'tensor']",3
2092,5,"['axis', 'python', 'tensor']",3
2093,5,"['axis', 'python', 'axis']",3
2094,5,"['axis', 'SOME_STRUCTURE']",2
2095,5,"['axis', 'must']",2
2096,5,"['nhwc', 'supported']",2
2097,5,"['nhwc', 'data']",2
2098,5,"['nhwc', 'data', 'batch', 'height', 'width']",5
2099,5,"['output', 'samples']",2
2100,5,"['output', 'logits']",2
2101,5,"['random', 'seed', 'distribution']",3
2102,5,"['height', 'width', 'convolution']",3
2103,5,"['channels', 'image']",2
2104,5,"['last', 'tensor']",2
2105,5,"['case', 'input']",2
2106,5,"['real', 'SOME_DTYPE', 'type']",3
2107,5,"['given', 'metric']",2
2108,5,"['n', 'dimensional', 'potentially', 'ragged', 'SOME_DTYPE', 'tensor', 'shape', 'd', 'dn']",9
2109,5,"['n', 'shape', 'batch_size', 'input_spatial_shape', 'data_format', 'start', 'nc', 'default', 'batch_size', 'input_spatial_shape', 'data_format', 'starts', 'nc']",13
2110,5,"['n', 'd', 'tensor']",3
2111,5,"['n', 'must', 'statically']",3
2112,5,"['n', 'must', 'known']",3
2113,5,"['n', 'batch', 'm']",3
2114,5,"['data_format', 'nhwc']",2
2115,5,"['returns', 'SOME_DTYPE']",2
2116,5,"['convolution', 'height']",2
2117,5,"['convolution', 'width']",2
2118,5,"['checkpoints', 'checkpoint']",2
2119,5,"['takes', 'tensor']",2
2120,5,"['takes', 'argument', 'returns']",3
2121,5,"['e', 'output']",2
2122,5,"['e', 'value']",2
2123,5,"['g', 'tensor']",2
2124,5,"['minimum', 'input']",2
2125,5,"['may', 'e']",2
2126,5,"['may', 'used']",2
2127,5,"['start', 'end']",2
2128,5,"['activation', 'x']",2
2129,5,"['linear', 'activation']",2
2130,5,"['regularizer', 'function', 'applied', 'kernel', 'matrix']",5
2131,5,"['regularizer', 'function', 'output']",3
2132,5,"['regularizer', 'bias', 'vector']",3
2133,5,"['constraint', 'function', 'applied', 'kernel', 'matrix']",5
2134,5,"['vector', 'values']",2
2135,5,"['vector', 'tensor', 'SOME_DTYPE']",3
2136,5,"['vector', 'd', 'tensor']",3
2137,5,"['initializer', 'bias', 'vector']",3
2138,5,"['initializer', 'kernel', 'matrix']",3
2139,5,"['never', 'value']",2
2140,5,"['currently', 'specifying', 'dilation_rate', 'value', '!', 'incompatible', 'specifying', 'value', '!']",9
2141,5,"['currently', 'supported', 'default']",3
2142,5,"['kernel', 'tensor']",2
2143,5,"['strides', 'SOME_STRUCTURE']",2
2144,5,"['strides', 'must']",2
2145,5,"['image', 'format']",2
2146,5,"['return', 'value']",2
2147,5,"['absolute', 'path']",2
2148,5,"['hash', 'input']",2
2149,5,"['diagonal', 'band']",2
2150,5,"['points', 'outside', 'boundaries', 'input', 'filled', 'according', 'given', 'mode', 'one', 'constant', 'nearest', 'reflect', 'wrap']",13
2151,5,"['probability', 'distribution']",2
2152,5,"['defined', 'tf']",2
2153,5,"['uniform', 'distribution']",2
2154,5,"['ids', 'range']",2
2155,5,"['passed', 'operation']",2
2156,5,"['entry', 'range']",2
2157,5,"['key', 'weight']",2
2158,5,"['known', 'statically']",2
2159,5,"['dim', 'dim']",2
2160,5,"['threshold', 'value']",2
2161,5,"['log', 'probabilities']",2
2162,5,"['least', 'tensor']",2
2163,5,"['structure', 'tf']",2
2164,5,"['structure', 'structure', 'elems']",3
2165,5,"['summary', 'tag', 'used', 'tensorboard', 'name', 'prefixed', 'active', 'name', 'scopes']",9
2166,5,"['stop', 'value']",2
2167,5,"['global', 'value']",2
2168,5,"['samples', 'tensor']",2
2169,5,"['samples', 'step']",2
2170,5,"['equivalent', 'reshape', 'tensor']",3
2171,5,"['equivalent', 'dimensions']",2
2172,5,"['equivalent', 'input']",2
2173,5,"['matrices', 'matrix']",2
2174,5,"['b', 'matrix']",2
2175,5,"['normalized', 'tensor']",2
2176,5,"['alternatively', 'format', 'could', 'data', 'storage', 'order', 'batch']",7
2177,5,"['unicode', 'encoding', 'used']",3
2178,5,"['unicode', 'SOME_DTYPE']",2
2179,5,"['dynamic', 'values']",2
2180,5,"['nested', 'tf']",2
2181,5,"['nested', 'sequence', 'resulting', 'slices', 'fn']",5
2182,5,"['cpu', 'gpu']",2
2183,5,"['l', 'norm']",2
2184,5,"['gpu', 'cpu', 'memory']",3
2185,5,"['encoding', 'SOME_DTYPE']",2
2186,5,"['paddings', 'dimension']",2
2187,5,"['replace', 'c', 'control', 'characters']",4
2188,5,"['back', 'propagation']",2
2189,5,"['cropped', 'image']",2
2190,5,"['u', 'u']",2
2191,5,"['replacement', 'character']",2
2192,5,"['sqrtn', 'sum']",2
2193,5,"['initial', 'value']",2
2194,5,"['composite', 'tensor']",2
2195,5,"['composite', 'tensor', 'expanded']",3
2196,5,"['strict', 'raise', 'exception']",3
2197,5,"['strict', 'replace', 'ignore']",3
2198,5,"['markdown', 'supported']",2
2199,5,"['input_shape', 'batch', 'remaining_shape']",3
