API,Arg,Descp,Normalized_descp,dtype,tensor_t,structure,shape,ndim,range,enum
mxnet.ndarray.Softmax,multi_output,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.linalg.gemm2,transpose_a,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.Embedding,sparse_grad,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.Pooling,global_pool,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.contrib.SyncBatchNorm,output_mean_var,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.sparse.mean,keepdims,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.op.Softmax,out_grad,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.contrib.quantized_conv,cudnn_off,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.contrib.Proposal,output_score,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.op.moments,keepdims,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.op.FullyConnected,no_bias,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.argmax,keepdims,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.linalg.trmm,transpose,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.contrib.box_nms,force_suppress,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.SequenceReverse,use_sequence_length,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.sparse.dot,transpose_a,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.contrib.CTCLoss,use_label_lengths,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.mean,keepdims,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.linalg.trsm,transpose,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.contrib.quantized_conv,no_bias,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.sparse.sgd_mom_update,lazy_update,"DD: boolean, optional, default=1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.contrib.SyncBatchNorm,fix_gamma,"DD: boolean, optional, default=1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.sparse.adam_update,lazy_update,"DD: boolean, optional, default=1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.linalg_extracttrian,lower,"DD: boolean, optional, default=1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.Deconvolution,no_bias,"DD: boolean, optional, default=1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.argsort,is_ascend,"DD: boolean, optional, default=1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.linalg.trsm,alpha,"DD: double, optional, default=1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.linalg_gemm2,alpha,"DD: double, optional, default=1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.contrib.MultiBoxTarget,negative_mining_ratio,"DD: float, optional, default=-1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.op.multi_mp_sgd_update,clip_gradient,"DD: float, optional, default=-1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.multi_sgd_mom_update,clip_gradient,"DD: float, optional, default=-1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.io.ImageRecordIter,mean_r,"DD: float, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.io.ImageDetRecordIter,std_b,"DD: float, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.io.ImageRecordIter,max_aspect_ratio,"DD: float, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.io.ImageRecordIter,mean_b,"DD: float, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.op.sgd_mom_update,momentum,"DD: float, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.contrib.quadratic,b,"DD: float, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.contrib.DeformablePSROIPooling,trans_std,"DD: float, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.nag_mom_update,wd,"DD: float, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.op.random_uniform,low,"DD: float, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.io.ImageDetRecordIter,std_r,"DD: float, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.preloaded_multi_sgd_update,rescale_grad,"DD: float, optional, default=1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.io.ImageRecordIter,max_random_area,"DD: float, optional, default=1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.random.generalized_negative_binomial_like,mu,"DD: float, optional, default=1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.mp_nag_mom_update,rescale_grad,"DD: float, optional, default=1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.random.exponential_like,lam,"DD: float, optional, default=1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.MAERegressionOutput,grad_scale,"DD: float, optional, default=1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.op.multi_lars,rescale_grad,"DD: float, optional, default=1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.op.multi_mp_sgd_mom_update,rescale_grad,"DD: float, optional, default=1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.op.SoftmaxOutput,grad_scale,"DD: float, optional, default=1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.contrib.ndarray.group_adagrad_update,rescale_grad,"DD: float, optional, default=1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.op.LRN,knorm,"DD: float, optional, default=2",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.contrib.ndarray.box_nms,background_id,"DD: int, optional, default='-1'",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.linalg_extracttrian,offset,"DD: int, optional, default='0'",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.take,axis,"DD: int, optional, default='0'",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.swapaxes,dim1,"DD: int, optional, default='0'",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.io.ImageRecordIter,shuffle_chunk_seed,"DD: int, optional, default='0'",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.GroupNorm,num_groups,"DD: int, optional, default='1'",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.contrib.ndarray.SyncBatchNorm,ndev,"DD: int, optional, default='1'",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.op.multi_sgd_update,num_weights,"DD: int, optional, default='1'",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.contrib.ndarray.arange_like,repeat,"DD: int, optional, default='1'",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.contrib.ndarray.DeformablePSROIPooling,sample_per_part,"DD: int, optional, default='1'",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.preloaded_multi_mp_sgd_update,num_weights,"DD: int, optional, default='1'",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.multi_mp_sgd_update,num_weights,"DD: int, optional, default='1'",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.contrib.DeformableConvolution,num_deformable_group,"DD: int, optional, default='1'",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.io.LibSVMIter,num_parts,"DD: int, optional, default='1'",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.contrib.MultiProposal,rpn_min_size,"DD: int, optional, default='16'",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.image.center_crop,interp,"DD: int, optional, default=2",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.io.LibSVMIter,label_libsvm,"DD: string, optional, default='NULL'",D_TYPE optional default QSTR,D_TYPE,,,,0,,
mxnet.io.MNISTIter,label,"DD: string, optional, default='./train-labels-idx1-ubyte'",D_TYPE optional default train labels idx1 ubyte,D_TYPE,,,,0,,
mxnet.gluon.nn.AvgPool3D,pool_size,"DD: int or list/tuple of 3 ints,",D_TYPE or D_STRUCTURE of CONSTANT_NUM D_TYPE,D_TYPE,,D_STRUCTURE,[CONSTANT_NUM],0;1,,
mxnet.ndarray.moveaxis,source,DD: int or sequence of int,D_TYPE or D_STRUCTURE of D_TYPE,D_TYPE,,D_STRUCTURE,,,,
mxnet.gluon.contrib.rnn.Conv1DLSTMCell,i2h_kernel,DD: int or tuple of int,D_TYPE or D_STRUCTURE of D_TYPE,D_TYPE,,D_STRUCTURE,,0;1,,
mxnet.ndarray.zeros,shape,DD: int or tuple of int,D_TYPE or D_STRUCTURE of D_TYPE,D_TYPE,,D_STRUCTURE,,0;1,,
mxnet.gluon.contrib.rnn.Conv3DGRUCell,i2h_pad,"DD: int or tuple of int, default (0, 0, 0",D_TYPE or D_STRUCTURE of D_TYPE default CONSTANT_NUM,D_TYPE,,D_STRUCTURE,,0;1,,
mxnet.gluon.contrib.rnn.Conv2DRNNCell,h2h_dilate,"DD: int or tuple of int, default (1, 1",D_TYPE or D_STRUCTURE of D_TYPE default CONSTANT_NUM,D_TYPE,,D_STRUCTURE,,0;1,,
mxnet.gluon.contrib.rnn.Conv2DGRUCell,h2h_dilate,"DD: int or tuple of int, default (1, 1",D_TYPE or D_STRUCTURE of D_TYPE default CONSTANT_NUM,D_TYPE,,D_STRUCTURE,,0;1,,
mxnet.gluon.rnn.LSTMCell,i2h_weight_initializer,DD: str or Initializer,D_TYPE or Initializer,D_TYPE,,,,,,
mxnet.gluon.contrib.rnn.LSTMPCell,i2h_weight_initializer,DD: str or Initializer,D_TYPE or Initializer,D_TYPE,,,,,,
mxnet.gluon.contrib.rnn.Conv2DLSTMCell,h2h_weight_initializer,DD: str or Initializer,D_TYPE or Initializer,D_TYPE,,,,,,
mxnet.gluon.nn.Conv2D,weight_initializer,DD: str or Initializer,D_TYPE or Initializer,D_TYPE,,,,,,
mxnet.gluon.contrib.rnn.Conv1DLSTMCell,i2h_weight_initializer,DD: str or Initializer,D_TYPE or Initializer,D_TYPE,,,,,,
mxnet.gluon.contrib.nn.SyncBatchNorm,running_variance_initializer,"DD: str or Initializer, default ‘ones’",D_TYPE or Initializer default ones,D_TYPE,,,,,,
mxnet.gluon.nn.LayerNorm,gamma_initializer,"DD: str or Initializer, default ‘ones’",D_TYPE or Initializer default ones,D_TYPE,,,,,,
mxnet.ndarray.pick,axis,"int or None. The axis to picking the elements. Negative values means indexing from right to left. If is None, the elements in the index w.r.t the flattened input will be picked.",D_TYPE or None,D_TYPE,,,,,,
mxnet.ndarray.pick,axis,"DD: int or None, optional, default='-1'",D_TYPE or None optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.ndarray.op.Pooling,count_include_pad,"DD: boolean or None, optional, default=None",D_TYPE or None optional default None,D_TYPE,,,,,,
mxnet.contrib.ndarray.quantized_pooling,count_include_pad,"DD: boolean or None, optional, default=None",D_TYPE or None optional default None,D_TYPE,,,,,,
mxnet.ndarray.op.BilinearSampler,cudnn_off,"DD: boolean or None, optional, default=None",D_TYPE or None optional default None,D_TYPE,,,,,,
mxnet.ndarray.RNN,lstm_state_clip_max,"DD: double or None, optional, default=None",D_TYPE or None optional default None,D_TYPE,,,,,,
mxnet.ndarray.op.repeat,axis,"DD: int or None, optional, default='None'",D_TYPE or None optional default QSTR,D_TYPE,,,,,,
mxnet.ndarray.rmspropalex_update,lr,"DD: float, required",D_TYPE required,D_TYPE,,,,,,
mxnet.ndarray.multi_lars,eps,"DD: float, required",D_TYPE required,D_TYPE,,,,,,
mxnet.ndarray.op.mp_lamb_update_phase1,wd,"DD: float, required",D_TYPE required,D_TYPE,,,,,,
mxnet.ndarray.contrib.bipartite_matching,threshold,"DD: float, required",D_TYPE required,D_TYPE,,,,,,
mxnet.ndarray.mp_sgd_mom_update,lr,"DD: float, required",D_TYPE required,D_TYPE,,,,,,
mxnet.ndarray.contrib.interleaved_matmul_selfatt_qk,heads,"DD: int, required",D_TYPE required,D_TYPE,,,,,,
mxnet.image.imresize,h,"DD: int, required",D_TYPE required,D_TYPE,,,,,,
mxnet.ndarray.space_to_depth,block_size,"DD: int, required",D_TYPE required,D_TYPE,,,,,,
mxnet.contrib.ndarray.PSROIPooling,output_dim,"DD: int, required",D_TYPE required,D_TYPE,,,,,,
mxnet.image.copyMakeBorder,top,"DD: int, required",D_TYPE required,D_TYPE,,,,,,
mxnet.ndarray.contrib.SparseEmbedding,output_dim,"DD: int, required",D_TYPE required,D_TYPE,,,,,,
mxnet.contrib.ndarray.PSROIPooling,pooled_size,"DD: int, required",D_TYPE required,D_TYPE,,,,,,
mxnet.io.LibSVMIter,data_libsvm,"DD: string, required",D_TYPE required,D_TYPE,,,,,,
mxnet.ndarray.squeeze,data,data to squeeze,data to squeeze,,,,,,,
mxnet.contrib.onnx.export_model,input_type,DD: data type,data type,dtype,,,,,,
mxnet.io.MNISTIter,label,Dataset Param: Mnist label path.,Dataset Param Mnist label path,,,,,,,
mxnet.gluon.rnn.LSTM,bidirectional,DF: False,DEFAULT CONSTANT_BOOL,bool,,,,0,,
mxnet.gluon.model_zoo.vision.alexnet,pretrained,DF: False,DEFAULT CONSTANT_BOOL,bool,,,,0,,
mxnet.util.np_shape,active,DF: True,DEFAULT CONSTANT_BOOL,bool,,,,0,,
mxnet.gluon.utils.download,verify_ssl,DF: True,DEFAULT CONSTANT_BOOL,bool,,,,0,,
mxnet.gluon.utils.split_and_load,even_split,DF: True,DEFAULT CONSTANT_BOOL,bool,,,,0,,
mxnet.test_utils.numeric_grad,eps,DF: 0.0001,DEFAULT CONSTANT_FLOAT,float,,,,0,,
mxnet.image.CreateDetAugmenter,min_eject_coverage,DF: 0.3,DEFAULT CONSTANT_FLOAT,float,,,,0,,
mxnet.gluon.nn.LayerNorm,axis,DF: -1,DEFAULT CONSTANT_NUM,int,,,,0,,
mxnet.gluon.contrib.rnn.Conv1DGRUCell,h2h_dilate,"DF: (1,)",DEFAULT CONSTANT_NUM,int,,,,1,,
mxnet.gluon.nn.InstanceNorm,in_channels,DF: 0,DEFAULT CONSTANT_NUM,int,,,,0,,
mxnet.gluon.nn.Conv3D,in_channels,DF: 0,DEFAULT CONSTANT_NUM,int,,,,0,,
mxnet.image.CreateAugmenter,rand_gray,DF: 0,DEFAULT CONSTANT_NUM,int,,,,0,,
mxnet.gluon.utils.split_data,batch_axis,DF: 0,DEFAULT CONSTANT_NUM,int,,,,0,,
mxnet.ndarray.random.uniform,low,DF: 0,DEFAULT CONSTANT_NUM,int,,,,0,,
mxnet.gluon.rnn.RNN,input_size,DF: 0,DEFAULT CONSTANT_NUM,int,,,,0,,
mxnet.gluon.nn.Conv2DTranspose,groups,DF: 1,DEFAULT CONSTANT_NUM,int,,,,0,,
mxnet.gluon.nn.BatchNorm,axis,DF: 1,DEFAULT CONSTANT_NUM,int,,,,0,,
mxnet.gluon.nn.GroupNorm,num_groups,DF: 1,DEFAULT CONSTANT_NUM,int,,,,0,,
mxnet.image.CreateAugmenter,inter_method,DF: 2,DEFAULT CONSTANT_NUM,int,,,,0,,
mxnet.image.center_crop,interp,DF: 2,DEFAULT CONSTANT_NUM,int,,,,0,,
mxnet.ndarray.linspace,ctx,Device context. Default context is the current default context.,Default context is the current default context,,,,,,,
mxnet.ndarray.random.multinomial,dtype,DF: int32,DEFAULT D_TYPE,dtype,,,,0,,
mxnet.contrib.quantization.quantize_model,calib_mode,DF: entropy,DEFAULT DF_STR,string,,,,0,,
mxnet.gluon.nn.Conv2D,layout,DF: NCHW,DEFAULT DF_STR,string,,,,0,,
mxnet.gluon.nn.MaxPool2D,layout,DF: NCHW,DEFAULT DF_STR,string,,,,0,,
mxnet.gluon.nn.GlobalMaxPool1D,layout,DF: NCW,DEFAULT DF_STR,string,,,,0,,
mxnet.gluon.nn.MaxPool1D,layout,DF: NCW,DEFAULT DF_STR,string,,,,0,,
mxnet.gluon.contrib.nn.SyncBatchNorm,running_variance_initializer,DF: ones,DEFAULT DF_STR,string,,,,0,,
mxnet.gluon.nn.LayerNorm,gamma_initializer,DF: ones,DEFAULT DF_STR,string,,,,0,,
mxnet.profiler.dumps,sort_by,DF: total,DEFAULT DF_STR,string,,,,0,,
mxnet.test_utils.check_speed,typ,DF: whole,DEFAULT DF_STR,string,,,,0,,
mxnet.test_utils.check_symbolic_backward,grad_req,DF: write,DEFAULT DF_STR,string,,,,0,,
mxnet.recordio.pack_img,img_fmt,DF: .jpg,DEFAULT jpg,,,,,,,
mxnet.contrib.ndarray.MultiBoxPrior,out,DF: None,DEFAULT None,,,,,,,
mxnet.ndarray.op.reshape_like,out,DF: None,DEFAULT None,,,,,,,
mxnet.ndarray.op.trunc,out,DF: None,DEFAULT None,,,,,,,
mxnet.ndarray.op.lamb_update_phase2,r1,DF: None,DEFAULT None,,,,,,,
mxnet.gluon.nn.MaxPool2D,strides,DF: None,DEFAULT None,,,,,,,
mxnet.ndarray.sparse.Embedding,data,DF: None,DEFAULT None,,,,,,,
mxnet.contrib.ndarray.quantized_fully_connected,out,DF: None,DEFAULT None,,,,,,,
mxnet.ndarray.broadcast_hypot,rhs,DF: None,DEFAULT None,,,,,,,
mxnet.ndarray.contrib.ROIAlign,data,DF: None,DEFAULT None,,,,,,,
mxnet.ndarray.sparse.FullyConnected,bias,DF: None,DEFAULT None,,,,,,,
mxnet.ndarray.preloaded_multi_sgd_update,rescale_grad,DF: None,DEFAULT None,,,,,,,
mxnet.ndarray.op.BilinearSampler,grid,DF: None,DEFAULT None,,,,,,,
