API,Arg,Descp,Normalized_descp,dtype,tensor_t,structure,shape,ndim,range,enum
tf.keras.layers.RNN,cell,"A RNN cell instance or a list of RNN cell instances. A RNN cell is a class that has: A `call(input_at_t, states_at_t)` method, returning`(output_at_t, states_at_t_plus_1)`. The call method of the cell can also take the optional argument `constants`, see section ""Note on passing external constants"" below.A `state_size` attribute. This can be a single integer (single state) in which case it is the size of the recurrent state. This can also be a list/tuple of integers (one size per state). The `state_size` can also be TensorShape or tuple/list of TensorShape, to represent high dimension state.A `output_size` attribute. This can be a single integer or a TensorShape, which represent the shape of the output. For backward compatible reason, if this attribute is not available for the cell, the value will be inferred by the first element of the`state_size`.A `get_initial_state(inputs=None, batch_size=None, dtype=None)`method that creates a tensor meant to be fed to `call()` as the initial state, if the user didn't specify any initial state via other means. The returned initial state should have a shape of [batch_size, cell.state_size]. The cell might choose to create a tensor full of zeros, or full of other values based on the cell's implementation.`inputs` is the input tensor to the RNN layer, which should contain the batch size as its shape[0], and also dtype. Note that the shape[0] might be `None` during the graph construction. Either the `inputs` or the pair of `batch_size` and `dtype` are provided.`batch_size` is a scalar tensor that represents the batch size of the inputs. `dtype` is `tf.DType` that represents the dtype of the inputs. For backward compatible reason, if this method is not implemented by the cell, the RNN layer will create a zero filled tensor with the size of [batch_size, cell.state_size]. In the case that `cell` is a list of RNN cell instances, the cells will be stacked on top of each other in the RNN, resulting in an efficient stacked RNN. ",A RNN cell is a class that has A call BSTR method returning BSTR,,,,,,,
tf.image.adjust_brightness,delta,A scalar. Amount to add to the pixel values.,A scalar,,,,,0,,
tf.signal.hann_window,window_length,A scalar `Tensor` indicating the window length to generate.,A scalar D_STRUCTURE indicating the window length to generate,int,D_STRUCTURE,,,0,"[0,inf)",
tf.one_hot,off_value,A scalar defining the value to fill in output when `indices[j] != i`. (default: 0),A scalar defining the value to fill in output when PARAM BSTR i,,,,,0,,
tf.nn.embedding_lookup_sparse,params,"A single tensor representing the complete embedding tensor, or a list of P tensors all of same shape except for the first dimension, representing sharded embedding tensors.  Alternatively, a`PartitionedVariable`, created by partitioning along dimension 0. Each element must be appropriately sized for `""div""` `partition_strategy`.",A single D_STRUCTURE representing the complete embedding D_STRUCTURE of P D_STRUCTURE all of same shape except for the first dimension representing sharded embedding D_STRUCTURE,,D_STRUCTURE,,,,,
tf.feature_column.numeric_column,default_value,"A single value compatible with `dtype` or an iterable of values compatible with `dtype` which the column takes on during`tf.Example` parsing if data is missing. A default value of `None` will cause `tf.io.parse_example` to fail if an example does not contain this column. If a single value is provided, the same value will be applied as the default value for every item. If an iterable of values is provided, the shape of the `default_value` should be equal to the given `shape`.",A single value compatible with PARAM or an D_STRUCTURE of values compatible with PARAM which the column takes on during tf Example parsing if data is missing,dtype,,D_STRUCTURE,,,,
tf.tpu.experimental.initialize_tpu_system,cluster_resolver,"A tf.distribute.cluster_resolver.TPUClusterResolver, which provides information about the TPU cluster.",A tf distribute cluster_resolver TPUClusterResolver which provides information about the TPU cluster,,,,,,,
tf.feature_column.numeric_column,key,"A unique string identifying the input feature. It is used as the column name and the dictionary key for feature parsing configs, feature`Tensor` objects, and feature columns.",A unique D_TYPE identifying the input feature,D_TYPE,,,,0,,
tf.keras.preprocessing.sequence.skipgrams,sequence,"A word sequence (sentence), encoded as a list     of word indices (integers). If using a `sampling_table`,     word indices are expected to match the rank     of the words in a reference dataset (e.g. 10 would encode     the 10-th most frequently occurring token).     Note that index 0 is expected to be a non-word and will be skipped.",A word D_STRUCTURE BSTR,,,D_STRUCTURE,,,,
tf.keras.layers.Conv3D,activation,"Activation function to use. If you don't specify anything, no activation is applied (ie. ""linear"" activation: `a(x) = x`).",Activation function to use,,,,,,,
tf.required_space_to_batch_paddings,base_paddings,"Optional int32 Tensor of shape [N, 2].  Specifies the minimum amount of padding to use.  All elements must be >= 0.  If not specified, defaults to 0.",All elements must be REXPR,,,,,,"[0,inf)",
tf.estimator.classifier_parse_example_spec,feature_columns,An iterable containing all feature columns. All items should be instances of classes derived from `FeatureColumn`.,All items should be instances of classes derived from QSTR,,,,,,,
tf.keras.layers.DenseFeatures,feature_columns,"An iterable containing the FeatureColumns to use as inputs to your model. All items should be instances of classes derived from `DenseColumn` such as `numeric_column`, `embedding_column`,`bucketized_column`, `indicator_column`. If you have categorical features, you can wrap them with an `embedding_column` or`indicator_column`.",All items should be instances of classes derived from QSTR such as QSTR,,,,,,,
tf.nn.embedding_lookup_sparse,params,"A single tensor representing the complete embedding tensor, or a list of P tensors all of same shape except for the first dimension, representing sharded embedding tensors.  Alternatively, a`PartitionedVariable`, created by partitioning along dimension 0. Each element must be appropriately sized for `""div""` `partition_strategy`.",Alternatively a QSTR created by partitioning along dimension CONSTANT_NUM,,,,,,,
tf.image.adjust_brightness,delta,A scalar. Amount to add to the pixel values.,Amount to add to the pixel values,numeric,,,,0,"[0,inf)",
tf.estimator.classifier_parse_example_spec,feature_columns,An iterable containing all feature columns. All items should be instances of classes derived from `FeatureColumn`.,An D_STRUCTURE containing all feature columns,,,D_STRUCTURE,,,,
tf.keras.layers.DenseFeatures,feature_columns,"An iterable containing the FeatureColumns to use as inputs to your model. All items should be instances of classes derived from `DenseColumn` such as `numeric_column`, `embedding_column`,`bucketized_column`, `indicator_column`. If you have categorical features, you can wrap them with an `embedding_column` or`indicator_column`.",An D_STRUCTURE containing the FeatureColumns to use as inputs to your model,,,D_STRUCTURE,,,,
tf.random.fixed_unigram_candidate_sampler,seed,An `int`. An operation-specific seed. Default is 0.,An D_TYPE,D_TYPE,,,,0,,
tf.unstack,num,An `int`. The length of the dimension `axis`. Automatically inferred if`None` (the default).,An D_TYPE,D_TYPE,,,,0,,
tf.random.learned_unigram_candidate_sampler,range_max,An `int`. The number of possible classes.,An D_TYPE,D_TYPE,,,,0,,
tf.nn.sampled_softmax_loss,num_classes,An `int`. The number of possible classes.,An D_TYPE,D_TYPE,,,,0,,
tf.gather,batch_dims,An `integer`.  The number of batch dimensions.  Must be less than `rank(indices)`.,An D_TYPE,D_TYPE,,,,0,,
tf.slice,begin,An `int32` or `int64` `Tensor`.,An D_TYPE D_STRUCTURE,D_TYPE,D_STRUCTURE,,,,,
tf.strided_slice,new_axis_mask,An `int32` mask.,An D_TYPE mask,D_TYPE,,,,,,
tf.keras.backend.in_top_k,k,"An `int`, number of top elements to consider.",An D_TYPE number of top elements to consider,D_TYPE,,,,0,"[0,inf)",
tf.keras.layers.LocallyConnected1D,kernel_size,"An integer or tuple/list of a single integer, specifying the length of the 1D convolution window.",An D_TYPE or D_STRUCTURE of a single D_TYPE specifying the length of the CONSTANT_NUM D convolution window,D_TYPE,,D_STRUCTURE,[1],0;1,"[0,inf)",
tf.nn.conv1d,stride,An int or list of `ints` that has length `1` or `3`.  The number of entries by which the filter is moved right at each step.,An D_TYPE or D_STRUCTURE of D_TYPE that has length CONSTANT_NUM,D_TYPE,,D_STRUCTURE,[CONSTANT_NUM],1,,
tf.nn.conv2d_transpose,strides,"An int or list of `ints` that has length `1`, `2` or `4`.  The stride of the sliding window for each dimension of `input`. If a single value is given it is replicated in the `H` and `W` dimension. By default the `N` and `C` dimensions are set to 0. The dimension order is determined by the value of `data_format`, see below for details.",An D_TYPE or D_STRUCTURE of D_TYPE that has length CONSTANT_NUM,D_TYPE,,D_STRUCTURE,[CONSTANT_NUM],1,,
tf.nn.fractional_max_pool,pooling_ratio,"An int or list of `ints` that has length `1`, `2` or `4`. Pooling ratio for each dimension of `value`, currently only supports row and col dimension and should be >= 1.0. For example, a valid pooling ratio looks like [1.0, 1.44, 1.73, 1.0]. The first and last elements must be 1.0 because we don't allow pooling on batch and channels dimensions.  1.44 and 1.73 are pooling ratio on height and width dimensions respectively.",An D_TYPE or D_STRUCTURE of D_TYPE that has length CONSTANT_NUM,D_TYPE,,D_STRUCTURE,[CONSTANT_NUM],1,,
tf.nn.conv1d_transpose,dilations,"An int or list of `ints` that has length `1` or `3` which defaults to 1. The dilation factor for each dimension of input. If set to k > 1, there will be k-1 skipped cells between each filter element on that dimension. Dilations in the batch and depth dimensions must be 1.",An D_TYPE or D_STRUCTURE of D_TYPE that has length CONSTANT_NUM which defaults to CONSTANT_NUM,D_TYPE,,D_STRUCTURE,[CONSTANT_NUM],1,,
tf.signal.inverse_stft,frame_step,An integer scalar `Tensor`. The number of samples to step.,An D_TYPE scalar D_STRUCTURE,D_TYPE,D_STRUCTURE,,,0,,
tf.feature_column.embedding_column,dimension,"An integer specifying dimension of the embedding, must be > 0.",An D_TYPE specifying dimension of the embedding must be REXPR,D_TYPE,,,,0,,
tf.keras.backend.std,axis,"An integer, the axis to compute the standard deviation.",An D_TYPE the axis to compute the standard deviation,D_TYPE,,,,0,,
tf.io.decode_proto,field_names,"A list of `strings`. List of strings containing proto field names. An extension field can be decoded by using its full name, e.g. EXT_PACKAGE.EXT_FIELD_NAME.",An extension field can be decoded by using its full PARAM e g,,,,,,,
tf.nn.conv_transpose,input,"An N+2 dimensional `Tensor` of shape`[batch_size] + input_spatial_shape + [in_channels]` if data_format does not start with ""NC"" (default), or`[batch_size, in_channels] + input_spatial_shape` if data_format starts with ""NC"". It must be one of the following types:`half`, `bfloat16`, `float32`, `float64`.",An N CONSTANT_NUM dimensional D_STRUCTURE of shape BSTR input_spatial_shape BSTR if PARAM does not start with QSTR BSTR or BSTR input_spatial_shape QSTR NC,,D_STRUCTURE,,,>=CONSTANT_NUM,,
tf.random.fixed_unigram_candidate_sampler,seed,An `int`. An operation-specific seed. Default is 0.,An operation specific seed,,,,,,,
tf.image.random_hue,seed,An operation-specific seed. It will be used in conjunction with the graph-level seed to determine the real seeds that will be used in this operation. Please see the documentation of set_random_seed for its interaction with the graph-level random seed.,An operation specific seed,,,,,,,
tf.nn.depthwise_conv2d_backprop_input,dilations,"An optional list of `ints`. Defaults to `[1, 1, 1, 1]`. 1-D tensor of length 4.  The dilation factor for each dimension of`input`. If set to k > 1, there will be k-1 skipped cells between each filter element on that dimension. The dimension order is determined by the value of`data_format`, see above for details. Dilations in the batch and depth dimensions must be 1.",An optional D_STRUCTURE of D_TYPE,D_TYPE,,D_STRUCTURE,,,,
tf.io.encode_base64,pad,An optional `bool`. Defaults to `False`. Bool whether padding is applied at the ends.,An optional D_TYPE,D_TYPE,,,,0,,
tf.linalg.triangular_solve,adjoint,An optional `bool`. Defaults to `False`. Boolean indicating whether to solve with `matrix` or its (block-wise)        adjoint.,An optional D_TYPE,D_TYPE,,,,0,,
tf.linalg.triangular_solve,lower,An optional `bool`. Defaults to `True`. Boolean indicating whether the innermost matrices in `matrix` are lower or upper triangular.,An optional D_TYPE,D_TYPE,,,,0,,
tf.nn.max_pool_with_argmax,include_batch_in_index,An optional `boolean`. Defaults to `False`. Whether to include batch dimension in flattened index of `argmax`.,An optional D_TYPE,D_TYPE,,,,0,,
tf.nn.fractional_avg_pool,seed,"An optional `int`.  Defaults to `0`.  If set to be non-zero, the random number generator is seeded by the given seed.  Otherwise it is seeded by a random seed.",An optional D_TYPE,D_TYPE,,,,0,,
tf.image.encode_png,compression,An optional `int`. Defaults to `-1`. Compression level.,An optional D_TYPE,D_TYPE,,,,0,,
tf.image.sample_distorted_bounding_box,seed,"An optional `int`. Defaults to `0`. If `seed` is set to non-zero, the random number generator is seeded by the given `seed`.  Otherwise, it is seeded by a random seed.",An optional D_TYPE,D_TYPE,,,,0,,
tf.io.decode_and_crop_jpeg,channels,An optional `int`. Defaults to `0`. Number of color channels for the decoded image.,An optional D_TYPE,D_TYPE,,,,0,,
tf.nn.local_response_normalization,depth_radius,An optional `int`. Defaults to `5`. 0-D.  Half-width of the 1-D normalization window.,An optional D_TYPE,D_TYPE,,,,0,,
tf.data.experimental.make_csv_dataset,use_quote_delim,"An optional bool. Defaults to `True`. If false, treats double quotation marks as regular characters inside of the string fields.",An optional D_TYPE,D_TYPE,,,,0,,
tf.math.argmin,output_type,"An optional `tf.DType` from: `tf.int32, tf.int64`. Defaults to`tf.int64`.",An optional D_TYPE from D_TYPE,D_TYPE,,,,0,,D_TYPE
tf.signal.dct,name,An optional name for the operation.,An optional name for the operation,string,,,,0,,
tf.signal.ifftshift,name,An optional name for the operation.,An optional name for the operation,string,,,,0,,
tf.feature_column.sequence_categorical_column_with_vocabulary_list,vocabulary_list,An ordered iterable defining the vocabulary. Each feature is mapped to the index of its value (if present) in `vocabulary_list`. Must be castable to `dtype`.,An ordered D_STRUCTURE defining the vocabulary,,,D_STRUCTURE,,,,
